Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Hayley Flanagan,444.0,460.1427799999999,516.30901,517.2793300000001,0.0
Norman Hampshire,1191.0,1169.0,1169.0,1169.0,1169.0
Isobel Margaret Knox,656.0,657.05279,681.08973,702.68571,805.05673
Paul Stewart Mclennan,1158.0,1160.0317,1195.0317000000002,1169.0,1169.0
Ann Burt Taylor,241.0,241.49868999999998,0.0,0.0,0.0
Michael George Veitch,983.0,983.7757399999998,1072.9604399999998,1074.68546,1185.89743
