Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Bryan Scott Begg,294.0,363.26593,368.68933,396.05318000000005,0.0,0.0
Moira Ingleby,1741.0,1135.0,1135.0,1135.0,1135.0,1135.0
John Latham,995.0,1212.54375,1212.54375,1135.0,1135.0,1135.0
Kate Monahan,589.0,594.9171900000001,595.26909,602.0116899999999,701.6033199999999,0.0
Gwyneth Elaine Petrie,895.0,924.23788,924.75538,931.05593,994.02948,1639.02106
Robbie Withey,1159.0,1159.0,1135.0,1135.0,1135.0,1135.0
