Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Henry Anderson,892.0,900.6679600000001,923.3675599999999,923.0,923.0,923.0
Andrew Dundas,369.0,381.23712,450.69560000000007,450.72422000000006,0.0,0.0
George Hayton,244.0,284.28052,0.0,0.0,0.0,0.0
Alan Jack,444.0,493.2884,596.92472,596.96081,770.61465,986.96115
Alan Livingstone,1112.0,923.0,923.0,923.0,923.0,923.0
Wilma Lumsden,628.0,640.4070800000001,670.9564799999999,671.22045,756.42466,0.0
