Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Peter Argyle,640.0,756.94117,780.70741,852.73035,1443.31932
Geva Blackett,1091.0,1091.0,962.0,962.0,962.0
Rosemary Bruce,543.0,629.1087000000001,649.8007,734.6684200000001,0.0
Beverly Cochran,241.0,267.11037999999996,294.42382,0.0,0.0
Katrina Farquhar,1332.0,962.0,962.0,962.0,962.0
