Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Steve Burgess,2717.0,2717.0,2358.0,2358.0,2358.0
Pauline Flannery,1897.0,2141.14264,2236.40837,2330.9280599999997,3739.46276
Simita Kumar,2260.0,2337.6664,2556.60581,2358.0,2358.0
Tim Pogson,2837.0,2358.0,2358.0,2358.0,2358.0
Cameron Rose,2077.0,2139.13312,2145.87175,2153.95277,0.0
