Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Graham Bell,899.0,899.0,802.0,802.0,802.0
Andy Ferguson,739.0,746.11348,768.5545999999999,773.23901,982.16261
David Mckie,857.0,857.0,857.0,802.0,802.0
Ronnie Nicholson,932.0,802.0,802.0,802.0,802.0
Paula Stevenson,581.0,690.07336,702.15704,746.62685,0.0
