Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Stuart Bell,960.0,971.7375999999999,1442.74368,1199.0,1199.0
Shona Haslam,1804.0,1199.0,1199.0,1199.0,1199.0
Amanda Jane Kubie,650.0,881.73376,931.08128,1003.45031,0.0
Simon Ritchie,585.0,590.7011200000001,0.0,0.0,0.0
Robin Tatler,793.0,970.4054400000001,1013.7468799999999,1093.37629,1701.33811
