Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Roger Guy,723.0,801.2988,836.1586,883.79652,0.0
Margaret Kennedy,955.0,1110.4948,1255.4153000000001,1127.0,1127.0
Freida Loughlan,375.0,431.24279999999993,0.0,0.0,0.0
Karen Marjoram,898.0,972.9903999999998,1084.224,1117.8011999999999,1318.97612
Bryan Poole,1556.0,1127.0,1127.0,1127.0,1127.0
