Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Graham Bell,1123.0,1123.0,791.0,791.0,791.0
Andy Ferguson,1561.0,791.0,791.0,791.0,791.0
Ann Johnstone,191.0,526.4236,571.95062,579.26733,0.0
Emma Jordan,728.0,919.88203,919.88203,791.0,791.0
Paula Stevenson,347.0,404.21932,495.86462,607.94094,909.0995800000001
