Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Marion Anne Buchan,1808.0,971.0,971.0,971.0,971.0
Jim Ingram,1188.0,1188.0,971.0,971.0,971.0
Lenny Pirie,486.0,518.4058,699.77725,727.8912,0.0
Anne Margaret Simpson,505.0,760.0799400000001,777.43169,854.4282900000001,1168.5227300000001
Norman Smith,863.0,1133.35696,1133.35696,971.0,971.0
