Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Jim Finn,965.0,1000.91195,1019.45655,1023.2496300000001,1738.5834
Claire Gallagher,800.0,827.4166499999999,838.5751,842.7417399999999,0.0
Douglas James Mcallister,1704.0,1046.0,1046.0,1046.0,1046.0
Lawrence O'Neill,367.0,886.37175,1071.3623499999999,1046.0,1046.0
Hermione Spencer,346.0,369.169,0.0,0.0,0.0
