Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
May Anderson,339.0,451.42774000000003,541.95574,547.1358399999999,0.0
Alan Brown,1252.0,1252.0,944.0,944.0,944.0
George Mair,1423.0,944.0,944.0,944.0,944.0
Bobby Mcdill,847.0,961.11079,961.11079,944.0,944.0
John Mcfadzean,857.0,896.04676,940.32676,942.8988400000001,1188.26162
