Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Jim Dempster,1055.0,1087.5525200000002,1083.0,1083.0,1083.0
Matthew Ronnie,1211.0,1083.0,1083.0,1083.0,1083.0
John Syme,724.0,730.76416,734.26018,839.41027,0.0
Graham Watson,466.0,497.91837999999996,498.10031999999995,0.0,0.0
Andrew Stuart Wood,872.0,876.6503599999999,876.9632,1043.90368,1286.21311
