Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Beverley Michele Clark,1309.0,1065.0,1065.0,1065.0,1065.0
Sally Jane Cogley,787.0,801.1664000000001,982.9504000000001,1017.02448,1547.04511
Susan Mcfadzean,737.0,739.0504,763.0151999999999,782.58118,0.0
Kevin Mcgregor,962.0,974.8616000000001,1153.0184,1065.0,1065.0
Lee-Anne Margaret To,461.0,667.5311999999999,0.0,0.0,0.0
