Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
David Robert Aitchison,703.0,735.4502800000001,749.7948800000001,766.55207,974.2227800000001
Amanda Allan,713.0,780.12754,813.0357399999999,793.0,793.0
Ron Mckail,1163.0,793.0,793.0,793.0,793.0
Iris Margaret Walker,954.0,954.0,793.0,793.0,793.0
Peter Young,429.0,503.12661999999995,560.50502,561.54853,0.0
