Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
David Fairweather,1465.0,1465.0,1222.0,1222.0,1222.0
Alex King,1206.0,1251.34522,1251.34522,1222.0,1222.0
David Lumgair,2585.0,1222.0,1222.0,1222.0,1222.0
Richard Moore,326.0,979.2875300000001,1075.658,1077.11351,1323.16737
Donald Morrison,526.0,544.98172,588.60553,613.54719,0.0
