Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Kenny Campbell,405.0,415.16594999999995,690.71985,736.1023299999999,0.0
Katie Hagmann,1505.0,1505.0,993.0,993.0,993.0
David Inglis,1529.0,993.0,993.0,993.0,993.0
Jackie Mccamon,964.0,1428.47875,1428.47875,993.0,993.0
Sandy Whitelaw,559.0,578.28025,681.35782,806.34515,1240.0867
