Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Dougie Crawfor,693.0,706.11414,729.7241,732.26387,0.0
Cath Johnston,786.0,807.95856,845.09342,855.7194200000001,1538.47934
Jim Muirhea,1305.0,907.0,907.0,907.0,907.0
Bryan Pottinge,559.0,870.99454,947.9592799999999,907.0,907.0
Peter Smail,283.0,293.97928,0.0,0.0,0.0
