Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Jim Brooks,1568.0,962.0,962.0,962.0,962.0
Colin Gibson,171.0,186.07233000000002,208.20855,0.0,0.0
John Higgins,814.0,1324.1404,962.0,962.0,962.0
Imtiaz Majid,827.0,848.6423199999999,900.30448,951.5704,1389.00992
Gerry Somers,466.0,479.91291999999993,529.05808,559.8996500000001,0.0
