Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
David Baird,1062.0,1062.0,930.0,930.0,930.0
Michael Andrew Clarkson,456.0,464.53008,586.2099900000001,0.0,0.0
Carol Cunningham,641.0,648.81924,650.8078800000001,700.58094,0.0
Frank Mcnally,1131.0,930.0,930.0,930.0,930.0
Jim Reddin,429.0,597.29137,599.4043,810.15339,1178.62412
