Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Ian Chisholm,719.0,763.44935,794.8955,814.77048,1130.86386
Linda Erskine,1210.0,863.0,863.0,863.0,863.0
Mark Hood,1102.0,1102.0,863.0,863.0,863.0
Andrew Lonie,299.0,344.88320000000004,375.67874,406.00919000000005,0.0
James Reekie,120.0,143.80191,159.19968,0.0,0.0
