Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Andrew Bryden,293.0,500.16513,0.0,0.0,0.0
Chris Cullen,1148.0,1165.23185,1223.8270100000002,1233.3082399999998,1926.42931
Mary Kilpatrick,2110.0,1302.0,1302.0,1302.0,1302.0
Brian Mcginley,900.0,1141.6288299999999,1356.5320299999998,1302.0,1302.0
Ian Mcpherson,753.0,767.55134,801.3806400000001,810.1060000000001,0.0
