Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Michael Joseph Coyle,1847.0,1204.0,1204.0,1204.0,1204.0
Paul Di Mascio,1015.0,1581.40751,1581.40751,1204.0,1204.0
Michael Mcbride,1386.0,1386.0,1204.0,1204.0,1204.0
Ian Mcneil,739.0,756.4065,919.49352,1053.6346399999998,0.0
Sandy Watson,1028.0,1037.74764,1043.91921,1060.7852,1592.27937
