Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Dave Bremner,778.0,791.72922,811.81088,816.37346,0.0
Donald John Craig Cameron,284.0,496.24631999999997,0.0,0.0,0.0
Marc Macrae,1590.0,1000.0,1000.0,1000.0,1000.0
Shona Morrison,940.0,959.2951200000002,1005.3767799999999,1000.0,1000.0
Ben Williams,404.0,534.61312,830.50274,830.8462999999999,1178.21254
