Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Sandy Duncan,544.0,682.3912,798.3005,918.38195,1262.2488
Alastair Forsyth,1260.0,1260.0,993.0,993.0,993.0
Mike Rawlins,324.0,429.4188,474.34159999999997,558.80205,0.0
Anne Robertson,981.0,1324.1916,1324.1916,993.0,993.0
Iain Taylor,1854.0,993.0,993.0,993.0,993.0
