Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Margaret Boyd,760.0,902.96576,949.8839800000001,1082.73278,1458.00022
Joseph Budd,568.0,768.08824,773.49986,854.2164600000001,0.0
Jeanie Burgess,318.0,327.25448,330.09164,0.0,0.0
Helen Loughran,1180.0,1180.0,1118.0,1118.0,1118.0
Barry Mccluskey,1642.0,1118.0,1118.0,1118.0,1118.0
