Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Bob Burgess,980.0,987.80486,992.25996,1004.4402799999999,1383.36779
Fiona Fotheringham,1687.0,1060.0,1060.0,1060.0,1060.0
Jim Hume,719.0,1286.1531599999998,1286.1531599999998,1060.0,1060.0
Frank Mckay,1138.0,1138.0,1060.0,1060.0,1060.0
Martine Nolan,771.0,793.67126,859.33258,946.31998,0.0
