Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Ian James Bailey,260.0,299.09155,378.62969,546.51235,0.0
Ross Alexander Cassie,1144.0,1144.0,768.0,768.0,768.0
Mark Findlater,1305.0,768.0,768.0,768.0,768.0
Richard Menard,236.0,647.90149,675.83844,696.9889700000001,894.4849300000001
Simon Andrew Scott,125.0,135.69874,300.03373999999997,0.0,0.0
