Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Harvey Johnston,536.0,536.0,367.0,367.0,367.0,367.0
Jo Jones,70.0,106.31005,130.90267,131.27526999999998,142.98950000000002,170.56937
Rachael King,561.0,367.0,367.0,367.0,367.0,367.0
Sean Michael Lewis,39.0,51.449160000000006,59.96199,60.17259,0.0,0.0
Owen Tierney,370.0,370.0,370.0,367.0,367.0,367.0
Duncan Allan Tullock,191.0,245.29217,327.58286000000004,328.83026,344.50844,369.93809
Helen Kathleen Woodsford-Dean,66.0,95.39385000000001,104.53726,104.76406,114.80099000000001,0.0
