Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
John Stewart Gordon,241.0,0.0,0.0,0.0,0.0,0.0
James Edward Mackessack-Leitch,262.0,279.0,281.31872,281.67551999999995,0.0,0.0
Eric Mcgillivray,735.0,828.0,798.0,798.0,798.0,798.0
Carolle Ralph,797.0,807.0,807.0,798.0,798.0,798.0
David Christie Stewart,678.0,687.0,692.1446599999999,699.43676,740.90778,0.0
Chris Tuke,584.0,659.0,670.01392,670.3707199999999,764.12877,921.72923
Allan Wright,688.0,699.0,703.38383,703.5399299999999,763.73223,835.8275900000001
