Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
Shahid Farooq,689.0,709.3621099999999,721.8651099999998,736.1296199999999,757.95836,782.5567,1304.82546
Fraser Macgregor,109.0,115.07291000000001,118.30653,130.17217000000002,0.0,0.0,0.0
Annita Mcauley,897.0,965.5881599999998,1244.76438,995.0,995.0,995.0,995.0
Helen Mckenna,941.0,1329.3090100000006,995.0,995.0,995.0,995.0,995.0
Peter Nolan,1548.0,995.0,995.0,995.0,995.0,995.0,995.0
Neil Richardson,217.0,224.14459999999997,228.09662999999998,235.80171000000004,278.0997,0.0,0.0
Gordon Stewart,572.0,588.07535,596.98568,612.1155999999999,631.88463,691.4834300000001,0.0
