Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Marie Louise Boulton,1496.0,1524.0,1622.0,1651.4061500000003,1733.6334
M. Tauqeer Malik,1640.0,1698.0,1804.0,1722.0,1722.0
Duncan Massey,1194.0,1197.0,1232.0,1242.3171500000003,2009.49885
Sue Mulkerrin,316.0,363.0,0.0,0.0,0.0
Ewan Anderson Ritchie,1051.0,1192.0,1234.0,1247.4532,1252.635
Gillian Tebberen,882.0,890.0,910.0,913.0906,0.0
Daniel Verhamme,307.0,0.0,0.0,0.0,0.0
