Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Gordon Blair,1090.0,820.0,820.0,820.0,820.0,820.0
Mark Feinmann,251.0,262.1465,267.79484,273.3721,303.56331,0.0
Lachie Macquarie,282.0,503.1961000000002,503.4826100000002,532.4642100000001,565.99134,596.30663
Yvonne Mcneilly,855.0,855.0,820.0,820.0,820.0,820.0
Fiona Nelson,78.0,83.9448,85.00898000000001,0.0,0.0,0.0
William Sinclair,551.0,563.385,577.50585,587.86502,669.4344100000001,857.46596
Kenneth Whyte,170.0,174.4586,179.32927,201.2749,0.0,0.0
