Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
Braden Davy,396.0,411.93495000000013,416.9490300000001,463.76666,0.0,0.0,0.0
Jim Gifford,721.0,735.0602499999999,740.75332,825.8757700000001,895.27463,889.0,889.0
Jeff Goodhall,360.0,371.56065,387.12519,0.0,0.0,0.0,0.0
Allan Hendry,1293.0,889.0,889.0,889.0,889.0,889.0,889.0
Paul Johnston,938.0,938.0,889.0,889.0,889.0,889.0,889.0
John Kevin Loveday,439.0,458.6843500000001,467.40676,542.5823700000001,658.6592899999999,661.14459,0.0
Cryle Shand,294.0,606.4500000000002,612.3519900000001,679.6075,753.03509,753.63481,938.02061
