Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Andy Anderson,64.0,94.71969999999995,0.0,0.0,0.0,0.0
Marie Boulton,1520.0,1237.0,1237.0,1237.0,1237.0,1237.0
M. Tauqeer Malik,744.0,779.0018399999998,789.3530799999999,841.2206199999998,1007.50276,1068.97108
Aileen Malone,755.0,814.2052399999999,823.3702999999999,992.66392,1140.99404,1539.86732
Dorothy Janet Mccaig,659.0,677.4318199999999,684.9212599999998,739.4375600000001,0.0,0.0
Raymond Murchie,712.0,741.4164399999999,754.5123999999997,881.7791599999998,950.1995000000001,0.0
Peter Reiss,490.0,568.5679599999999,621.32416,0.0,0.0,0.0
