Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
Biz Campbell,1162.0,843.0,843.0,843.0,843.0,843.0,843.0
Ian Cockburn,632.0,670.1582800000002,672.8901800000004,697.06894,708.9561100000001,740.6139000000001,1107.20603
Richard Ian Greene,871.0,871.0,843.0,843.0,843.0,843.0,843.0
Alaine Macdonald,257.0,284.72652,286.33351999999996,303.23942,315.38419999999996,0.0,0.0
Richard Mitchell,234.0,265.02075999999994,271.80229999999995,0.0,0.0,0.0,0.0
Paul Monaghan,378.0,388.15724,389.53926,407.47564,418.19563000000005,436.81451000000004,0.0
Audrey Sinclair,677.0,802.73016,811.85792,941.6178199999999,843.0,843.0,843.0
