Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
Margaret Anslow,1762.0,1762.0,1436.0,1436.0,1436.0,1436.0,1436.0
Gary Bouse,1961.0,1436.0,1436.0,1436.0,1436.0,1436.0,1436.0
James Flynn,1081.0,1088.49616,1143.62914,1150.2342399999998,1197.4764499999997,1283.0006400000002,1950.7129
Robert Kemp,646.0,649.7480800000001,674.3544100000003,678.0919900000004,711.8934800000002,778.5327,0.0
Sean Patrick Mccay,207.0,215.56704,297.89649,314.64072999999996,0.0,0.0,0.0
Tom Mclaughlin,297.0,326.44919999999996,370.48158,492.89330000000007,610.04694,0.0,0.0
Laura Murtagh,1224.0,1670.55696,1670.55696,1436.0,1436.0,1436.0,1436.0
