Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
Stewart Ferguson,714.0,717.0640000000001,729.26334,739.5573,751.32106,858.79053,1013.31792
Tony Gurney,1107.0,895.0,895.0,895.0,895.0,895.0,895.0
John Hunter,333.0,345.639,359.52861000000007,366.26340000000005,390.6728,0.0,0.0
Amanda Kerr,966.0,966.0,895.0,895.0,895.0,895.0,895.0
Matthew Lynch,47.0,47.382999999999996,51.0575,0.0,0.0,0.0,0.0
Jim Mcharg,366.0,549.4569999999999,558.2758,565.76126,574.5406800000001,674.64129,0.0
Stephen Mcquistin,44.0,45.3405,56.36399999999999,62.95192,0.0,0.0,0.0
