Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
Peter Richard Barlow,120.0,126.6521,180.97984,187.14217,0.0,0.0,0.0
Ben Dashper,1074.0,1074.0,924.0,924.0,924.0,924.0,924.0
Andrew Giusti,1518.0,924.0,924.0,924.0,924.0,924.0,924.0
Chrissie Hill,338.0,804.0383,806.97116,816.6375599999999,833.0684,861.44687,1025.85538
John Mccutcheon,458.0,478.73890000000006,511.27968000000004,523.00019,582.42091,660.6755,0.0
Willie Scobie,1051.0,1051.0,1051.0,924.0,924.0,924.0,924.0
Tommy Sloan,59.0,98.9126,118.88398000000001,198.14846,239.42831,0.0,0.0
