Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Alasdair Christie,795.0,795.0,741.0,741.0,741.0
Norrie Donald,621.0,653.9679,671.15166,712.12908,863.7498899999998
Peter Guthrie,332.0,337.49465,347.13928999999996,367.86079,400.94304
Alasdair Walter Moodie,116.0,122.27959999999999,123.9776,0.0,0.0
Fraser Parr,660.0,693.90984,705.52416,722.91592,776.75515
Jean Nimmo Slater,879.0,741.0,741.0,741.0,741.0
John Anthony West,298.0,314.64094,319.73494000000005,332.58781,0.0
