Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
Neil Crooks,1486.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0
Harald Gavin,129.0,135.80984,0.0,0.0,0.0,0.0,0.0
Jane Glen,570.0,582.43536,589.76772,621.0638,0.0,0.0,0.0
Susan Natalie Jeynes,149.0,152.10884,183.84904,0.0,0.0,0.0,0.0
James Leslie,896.0,906.2147600000001,938.69516,967.13928,972.8794800000001,991.45904,0.0
Carol Lindsay,1076.0,1085.03044,1089.17848,1129.6226,1670.43244,1266.0,1266.0
David Ross,757.0,920.4361599999996,954.8047999999999,995.43324,1013.94992,1138.6708899999999,1553.5194999999999
