Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
John Alexander,1956.0,1220.0,1220.0,1220.0,1220.0,1220.0,1220.0
Ian Borthwick,825.0,876.5489899999997,883.2749200000002,911.8657399999998,912.19025,1085.43601,1641.14055
Daniel Coleman,828.0,866.0032699999995,869.5215100000004,884.5441900000001,884.76457,1076.90605,0.0
Sinead Michelle Daly,105.0,115.15929000000001,118.69321000000001,0.0,0.0,0.0,0.0
Stewart Hunter,680.0,1250.0490499999992,1220.0,1220.0,1220.0,1220.0,1220.0
Kevin Keenan,1155.0,1178.7050099999997,1182.87219,1220.96432,1220.0,1220.0,1220.0
Robert Lindsay,546.0,549.7627,550.1476400000001,555.2078300000001,555.28019,0.0,0.0
