Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
Neil Crooks,1739.0,1105.0,1105.0,1105.0,1105.0,1105.0,1105.0
Randall Foggie,554.0,588.63415,607.9459700000002,617.4423499999999,626.09588,676.7446400000001,0.0
Mark Hamid,164.0,168.37484,174.22556000000003,201.8542,0.0,0.0,0.0
Janette Hamilton,215.0,242.34275,292.08177000000006,322.50982,407.58569,0.0,0.0
Carol Lindsay,796.0,829.54044,855.4825000000001,880.9788799999999,890.5685199999998,938.7155600000001,1507.6154999999999
John Mainland,104.0,111.65597000000001,133.60938000000004,0.0,0.0,0.0,0.0
David Ross,844.0,1339.8151999999998,1105.0,1105.0,1105.0,1105.0,1105.0
