Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
Andrew Drever,261.0,315.24974999999995,331.55824999999993,344.48199999999997,375.25325,347.0,347.0
Jim Foubister,226.0,247.93074999999993,253.46974999999998,263.23924999999997,280.163,289.60327,368.60741
Ewan Loudon,47.0,56.618750000000006,59.773,0.0,0.0,0.0,0.0
Eleanor Macleod,37.0,52.38999999999999,0.0,0.0,0.0,0.0,0.0
Russ Madge,564.0,347.0,347.0,347.0,347.0,347.0,347.0
Ken Ross,98.0,118.39174999999997,123.31549999999999,128.23924999999997,0.0,0.0,0.0
Gill Smee,152.0,209.32774999999995,226.8685,236.56175,257.33299999999997,267.16718000000003,0.0
