Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Ian Campbell,825.0,838.8874800000001,849.1311200000001,901.5675200000001,863.0,863.0
Victor Clements,215.0,226.69472,249.91291999999999,0.0,0.0,0.0
Lorna Ferguson,141.0,146.60371999999998,0.0,0.0,0.0,0.0
Kate Howie,1141.0,863.0,863.0,863.0,863.0,863.0
William Leszke,286.0,291.84736,310.091,369.79648,378.01765,0.0
Xander Mcdade,313.0,334.44031999999993,367.68396,409.90216,418.36626,559.4719299999999
Mike Williamson,527.0,727.2720800000003,742.4648400000001,776.1448800000001,779.62464,879.17689
