Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Maurice Corry,544.0,560.2753899999998,565.7156899999999,607.61271,672.05301,716.34928
George Freeman,847.0,725.0,725.0,725.0,725.0,725.0
Fiona Howard,376.0,386.3701599999998,412.0985199999999,453.41942,0.0,0.0
Danny Kelly,237.0,272.14331999999996,307.45601,0.0,0.0,0.0
Robert Graham Macintyre,358.0,373.84329999999983,407.1559899999998,531.70302,650.8798899999999,816.0567599999999
Kenneth Smith,406.0,417.09031,433.09851999999995,463.41121,542.13957,0.0
Susie Will,129.0,143.54703000000003,0.0,0.0,0.0,0.0
