Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
James Allan,1953.0,1029.0,1029.0,1029.0,1029.0,1029.0,1029.0
John Cowe,789.0,1044.9525100000003,1029.0,1029.0,1029.0,1029.0,1029.0
Ryan John Edwards,541.0,662.11616,667.93208,706.0138400000001,769.04637,788.3755100000001,1169.46767
James Mackessack-Leitch,240.0,286.8378899999999,287.80156999999997,346.84074999999996,0.0,0.0,0.0
John Mitchell,116.0,200.68669,201.34106999999997,0.0,0.0,0.0,0.0
Amy Patience,976.0,995.8706200000003,996.50908,1013.9051499999999,1110.3462599999998,1029.0,1029.0
Dennis Slater,527.0,657.5783600000003,662.82176,692.59339,760.2531899999999,778.22666,0.0
