Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
Jim Findlay,433.0,437.0,461.0,709.0,620.0,620.0,620.0
Fraser Gillies,325.0,343.0,0.0,0.0,0.0,0.0,0.0
Robert Macintyre,395.0,402.0,433.0,0.0,0.0,0.0,0.0
John Mccallum,85.0,0.0,0.0,0.0,0.0,0.0,0.0
Jean Murray Moffat,472.0,494.0,588.0,657.0,657.0,620.0,620.0
Len Scoullar,340.0,354.0,440.0,502.0,524.21704,537.16834,740.47247
Peter Wallace,427.0,437.0,482.0,492.0,496.76976,504.03374999999994,0.0
