Candidate,Round 1,Round 2,Round 3,Round 4,Round 5
Alex Bennet,1021.0,808.0,808.0,808.0,808.0
George Boy,133.0,137.79802999999998,137.94582,152.37631000000002,0.0
Jim Bryan,803.0,816.9768700000001,808.0,808.0,808.0
Colin Cassid,410.0,417.7185700000001,425.6155399999999,447.64848,469.12746999999996
Willie Dunca,75.0,79.79803000000001,79.90601000000001,0.0,0.0
Margot Russel,604.0,760.24889,760.5732999999998,774.8789899999999,810.57441
Robin Traquai,184.0,187.33775999999995,187.36658999999995,193.79479,235.24495000000002
