Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Scott Fallon,67.0,69.14426,0.0,0.0,0.0,0.0
Gordon Forrest,1205.0,1213.2073399999997,1237.6509799999994,1248.05584,1248.30949,1330.97511
Anne Hannah,1393.0,1290.0,1290.0,1290.0,1290.0,1290.0
James Kerr,1204.0,1225.2947199999999,1227.4425999999999,1297.98448,1290.0,1290.0
Adanna Bridget Mccue,825.0,830.32368,841.5455,848.7285400000001,848.91364,1002.70111
Doug Sheehan,298.0,309.75645999999983,320.9782799999999,378.18562000000003,379.27896999999996,0.0
Ashley Hunter Ward,167.0,195.31901999999988,201.83659999999998,0.0,0.0,0.0
