Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
Shamin Akhtar,615.0,928.548,1065.7350999999999,1100.20548,1174.35789,1123.0,1123.0
Robert Mcnab Cowe,411.0,419.37929999999994,423.0564800000001,468.56197,0.0,0.0,0.0
Ruth Catherine Linn Currie,663.0,676.2447000000001,680.3461700000001,700.61647,742.98053,747.65477,0.0
Jim Gillies,1539.0,1123.0,1123.0,1123.0,1123.0,1123.0,1123.0
Donald Grant,1308.0,1308.0,1123.0,1123.0,1123.0,1123.0,1123.0
Darren Maley,170.0,178.109,181.22046000000003,0.0,0.0,0.0,0.0
Kenny Mcleod,907.0,935.1112,955.1942600000001,983.8286200000001,1035.3817800000002,1038.72087,1686.06208
