Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Les Calderwood,75.0,81.76979999999999,84.78849,0.0,0.0,0.0
Denis Coyne,1008.0,1008.0,829.0,829.0,829.0,829.0
Neil Gault,229.0,232.19685,384.19677,404.91272000000004,416.51085,434.83287
Scott Harrison,1021.0,829.0,829.0,829.0,829.0,829.0
Kathleen Mary Martin,650.0,684.9772999999999,692.43524,709.1172099999999,760.1914300000001,951.33078
Angus James Macdonald Myles,123.0,135.59935000000002,140.39374,153.31303000000003,0.0,0.0
Marion Robertson,209.0,302.08475,305.28101,323.46738000000005,377.04431999999997,0.0
