Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Anthony Bird,202.0,203.05083999999994,0.0,0.0,0.0,0.0
Dougie Campbell,655.0,657.73552,721.9190000000001,809.3693599999998,1108.7562,1227.9563600000001
John Denerley,912.0,912.36696,927.43368,942.4503599999999,963.51708,1603.68388
Andy Mcfarlane,1139.0,1120.0,1120.0,1120.0,1120.0,1120.0
Laura Elizabeth Moodie,508.0,517.7578000000001,556.0747200000001,651.9254000000001,0.0,0.0
Susan Murdoch,791.0,791.4670399999999,801.5170799999999,835.5170799999999,859.70056,0.0
Graham Trickey,271.0,272.93487999999996,320.21844,0.0,0.0,0.0
