Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
Wendy Hamilton,730.0,601.0,601.0,601.0,601.0,601.0,601.0
John Robert Hosie,109.0,119.42589,0.0,0.0,0.0,0.0,0.0
Carolynne Audrey Hunter,320.0,323.71091000000007,332.47801000000004,369.65472,0.0,0.0,0.0
Kate Mason,416.0,417.23697000000004,426.41368,436.59038999999996,454.59039,476.27151,0.0
Jane Mctaggart,314.0,418.61232000000007,472.44375,481.15059,506.03821000000005,519.01337,584.38508
Janine Rennie,288.0,290.65065000000016,305.18078,468.53420000000006,757.06433,601.0,601.0
Huw Sherrard,225.0,226.59039000000007,233.59039000000007,0.0,0.0,0.0,0.0
