Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Barney Crockett,744.0,806.0721399999999,813.5738199999998,1141.60268,1273.40654,1483.79014
Coral Duthie,509.0,658.1789,669.84818,708.93154,942.94274,0.0
Graeme Stephen Lawrence,458.0,504.98278,514.35988,0.0,0.0,0.0
Neil Macgregor,1670.0,1670.0,1322.0,1322.0,1322.0,1322.0
Avril Mackenzie,2012.0,1322.0,1322.0,1322.0,1322.0,1322.0
Dorothy Pearce,430.0,614.50172,625.5458599999997,666.2189,0.0,0.0
Gill Samarai,785.0,798.7176,1087.3239,1115.5103399999998,1176.82892,1317.9072
