Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
Colin Arnot,36.0,40.40312,40.760670000000005,0.0,0.0,0.0,0.0
Alastair Cooper,346.0,369.93,359.0,359.0,359.0,359.0,359.0
Davy Cooper,172.0,182.33776,184.31048999999996,191.19311999999996,209.87234,257.98132,0.0
Alan Roy Macdonald,59.0,65.7004,66.74866999999998,72.74671000000001,0.0,0.0,0.0
Andrea Manson,444.0,359.0,359.0,359.0,359.0,359.0,359.0
Drew Ratter,257.0,274.03816,279.43107999999995,283.46627,299.52904,345.37028,421.30183999999997
Jim Reyner,119.0,129.91208,130.76051,141.35111,153.87973,0.0,0.0
