Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
John Norman Orica Macdonald,141.0,149.0,0.0,0.0,0.0,0.0,0.0
Iain Don Maciver,97.0,0.0,0.0,0.0,0.0,0.0,0.0
Alasdair Macleod,205.0,219.0,242.0,291.0,297.76854000000003,293.0,293.0
Norman M Macleod,176.0,186.0,202.0,252.0,256.22123999999997,257.63383,349.0093
Donald John Macsween,177.0,187.0,200.0,227.0,230.34788,231.70339,0.0
Donald Nicholson,169.0,183.0,197.0,0.0,0.0,0.0,0.0
Zena Stewart,205.0,238.0,276.0,316.0,293.0,293.0,293.0
