Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7
Ian Clarkson,1249.0,902.0,902.0,902.0,902.0,902.0,902.0
Bobby Cochrane,76.0,113.22788000000001,120.42788,120.55908,138.9613,0.0,0.0
Andrew Craig,96.0,106.27934,116.83933999999999,117.16734,0.0,0.0,0.0
Scott Gallacher,1025.0,1025.0,902.0,902.0,902.0,902.0,902.0
Maria Limonci,707.0,722.0022799999999,725.48228,735.67652,769.42524,790.51126,0.0
Shaun Macaulay,914.0,914.0,914.0,902.0,902.0,902.0,902.0
Louise Mcphater,438.0,668.86842,706.0684200000001,706.52762,738.01492,803.9933,1062.19174
