Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Lorna Dougall,1023.0,1035.0,1103.0,1197.0,1286.40384,1312.08276
Scott Ferguson,457.0,469.0,491.0,0.0,0.0,0.0
Ian Gallagher,1490.0,1497.0,1521.0,1783.0,1593.0,1593.0
Duncan Malcolm,147.0,0.0,0.0,0.0,0.0,0.0
Sheila Mechan,302.0,383.0,0.0,0.0,0.0,0.0
Vaughan Moody,1473.0,1487.0,1590.0,1669.0,1669.0,1593.0
Andrew Polson,1478.0,1488.0,1567.0,1571.0,1574.94272,1604.40063
