Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Lindsay Ashford,658.0,673.7993199999999,674.8983699999999,690.84249,775.75293,0.0
Susan Stewart Dewhurst,736.0,745.06998,745.43202,749.69073,808.00834,916.5586599999999
Denis Charles Dixon,1368.0,1386.72512,1404.50387,1413.75954,1461.72811,1688.25245
Catherine Fullerton,1624.0,1624.0,1603.0,1603.0,1603.0,1603.0
Neil Maclean,253.0,260.02192,260.33223999999996,266.88311,0.0,0.0
Eric Milligan,2266.0,1603.0,1603.0,1603.0,1603.0,1603.0
Donald Wilson,1107.0,1677.82358,1677.82358,1603.0,1603.0,1603.0
