Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Fiona Baker,407.0,437.32052000000016,473.67119999999994,531.02188,623.62941,0.0
George Freeman,587.0,613.0102500000003,636.79381,687.4691499999999,822.94106,1152.2759700000001
Fiona Howard,212.0,228.20066999999995,280.05065999999994,0.0,0.0,0.0
Paul Donald Kennedy,133.0,157.37531999999996,0.0,0.0,0.0,0.0
Robert Macintyre,359.0,375.94382000000013,386.43012,426.36231000000004,0.0,0.0
Barbara Morgan,989.0,842.0,842.0,842.0,842.0,842.0
Iain Shonny Paterson,678.0,679.7835600000001,688.08082,710.82397,759.1212300000001,813.26986
