Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Peter Campbell,259.0,310.35244000000006,329.94724,349.90484000000004,388.92473,355.0
Jim Henry,58.0,71.06334,78.95470999999999,0.0,0.0,0.0
Robbie Leith,144.0,184.99186000000003,188.1319900000001,204.60140000000007,241.43793999999997,248.98552
Iain Morrison,119.0,144.67622000000006,148.70806000000007,157.29076,0.0,0.0
Cecil Laing Smith,319.0,407.29016000000036,355.0,355.0,355.0,355.0
Amanda Westlake,229.0,280.8028999999999,291.94193000000007,308.57497,346.46394000000004,358.9459800000001
Jonathan Wills,646.0,355.0,355.0,355.0,355.0,355.0
