Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Robert Fairnie,206.0,279.4624799999999,323.08452,393.33183999999994,0.0,0.0
Jack Fraser,105.0,163.52779999999998,0.0,0.0,0.0,0.0
Katie Mackie,217.0,243.64024,246.85116,0.0,0.0,0.0
Fraser Mcallister,692.0,746.8950399999999,766.5096,780.93144,822.6006,910.5170800000001
Johnnie Mcneil,1427.0,851.0,851.0,851.0,851.0,851.0
Barry John Turner,284.0,363.11343999999997,382.14984,452.62628000000007,563.2301199999999,0.0
John Charles Williamson,472.0,526.0877599999999,542.5278,551.73872,581.6188,671.20444
