Candidate,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6
Chris Ballance,388.0,411.77535000000006,413.50035,0.0,0.0,0.0
Helen Carmichael,625.0,837.0201800000004,848.5660000000004,947.5934200000002,960.7122600000001,1049.4471199999998
George Cruickshank,998.0,1045.27099,1012.0,1012.0,1012.0,1012.0
Margaret Davidson,1405.0,1012.0,1012.0,1012.0,1012.0,1012.0
Jean Davis,515.0,558.6347600000003,568.1119400000002,654.4913,671.16956,714.86913
Matt Friess,409.0,424.94347000000016,425.3114000000001,491.81859,0.0,0.0
Emma Knox,719.0,734.1043400000001,734.3131200000001,842.0681900000001,1270.62877,1012.0
